package,protocol,requested,resolved
"punycode","npm","^2.3.0","2.3.1"
"pure-rand","npm","^6.0.0","6.1.0"
"qs","npm","^6.10.0","6.12.1"
"qs","npm","^6.11.0","6.12.1"
"qs","npm","^6.11.2","6.12.1"
"qs","npm","^6.12.0","6.12.1"
"qs","npm","^6.12.1","6.12.1"
"qs","npm","^6.5.1","6.12.1"
"qs","npm","~6.5.2","6.5.3"
"qs","npm","6.11.0","6.11.0"
"qs","npm","6.13.0","6.13.0"
"qs","npm","6.7.0","6.7.0"
"querystringify","npm","^2.1.1","2.2.0"
"queue-lit","npm","^1.5.1","1.5.2"
"queue-microtask","npm","^1.2.2","1.2.3"
"quick-lru","npm","^4.0.1","4.0.1"
"quick-lru","npm","^5.1.1","5.1.1"
"quotemeta","npm","0.0.0","0.0.0"
"ramda","npm","0.29.0","0.29.0"
"random-bytes","npm","~1.0.0","1.0.0"
"randomatic","npm","^3.1.1","3.1.1"
"randombytes","npm","^2.1.0","2.1.0"
"range-parser","npm","~1.2.1","1.2.1"
"raw-body","npm","2.4.0","2.4.0"
"raw-body","npm","2.5.2","2.5.2"
"react","npm","^16.8.0 || ^17.0.0 || ^18.0.0","18.3.1"
"react","npm","^17.0.1","17.0.2"
"react","npm","^18.2.0","18.3.1"
"react-aria","npm","^3.33.1","3.33.1"
"react-colorful","npm","^5.1.2","5.6.1"
"react-country-flag","npm","^3.1.0","3.1.0"
"react-currency-input-field","npm","^3.6.11","3.8.0"
"react-docgen","npm","^7.0.0","7.0.3"
"react-docgen-typescript","npm","^2.2.2","2.2.2"
"react-dom","npm","^16.8.0 || ^17.0.0 || ^18.0.0","18.3.1"
"react-dom","npm","^17.0.1","17.0.2"
"react-dom","npm","^18.2.0","18.3.1"
"react-element-to-jsx-string","npm","^15.0.0","15.0.0"
"react-fast-compare","npm","^3.2.2","3.2.2"
"react-helmet-async","npm","^2.0.5","2.0.5"
"react-hook-form","npm","7.49.1","7.49.1"
"react-i18next","npm","13.5.0","13.5.0"
"react-is","npm","^16.12.0 || ^17.0.0 || ^18.0.0","18.3.1"
"react-is","npm","^16.13.1","16.13.1"
"react-is","npm","^17.0.1","17.0.2"
"react-is","npm","^18.0.0","18.3.1"
"react-is","npm","^18.2.0","18.3.1"
"react-is","npm","18.1.0","18.1.0"
"react-jwt","npm","^1.2.0","1.2.1"
"react-refresh","npm","^0.14.0","0.14.2"
"react-remove-scroll","npm","2.5.4","2.5.4"
"react-remove-scroll","npm","2.5.5","2.5.5"
"react-remove-scroll","npm","2.5.7","2.5.7"
"react-remove-scroll-bar","npm","^2.3.3","2.3.6"
"react-remove-scroll-bar","npm","^2.3.4","2.3.6"
"react-router","npm","6.20.1","6.20.1"
"react-router-dom","npm","6.20.1","6.20.1"
"react-shallow-renderer","npm","^16.15.0","16.15.0"
"react-stately","npm","^3.31.1","3.31.1"
"react-style-singleton","npm","^2.2.1","2.2.1"
"react-tabs","npm","^6.0.2","6.0.2"
"read-cache","npm","^1.0.0","1.0.0"
"read-pkg","npm","^5.2.0","5.2.0"
"read-pkg-up","npm","^7.0.1","7.0.1"
"read-yaml-file","npm","^1.1.0","1.1.0"
"readable-stream","npm","^2.2.2","2.3.8"
"readable-stream","npm","^2.3.5","2.3.8"
"readable-stream","npm","^3.4.0","3.6.2"
"readable-stream","npm","^3.6.0","3.6.2"
"readable-stream","npm","~1.0.31","1.0.34"
"readable-stream","npm","~2.3.6","2.3.8"
"readdirp","npm","~3.6.0","3.6.0"
"recast","npm","^0.23.5","0.23.9"
"rechoir","npm","^0.8.0","0.8.0"
"redent","npm","^3.0.0","3.0.0"
"redeyed","npm","~2.1.0","2.1.1"
"redis-errors","npm","^1.0.0","1.2.0"
"redis-errors","npm","^1.2.0","1.2.0"
"redis-parser","npm","^3.0.0","3.0.0"
"redoc","npm","~2.1.5","2.1.5"
"reflect-metadata","npm","0.1.13","0.1.13"
"reflect.getprototypeof","npm","^1.0.4","1.0.6"
"reftools","npm","^1.1.9","1.1.9"
"regenerate","npm","^1.4.2","1.4.2"
"regenerate-unicode-properties","npm","^10.1.0","10.1.1"
"regenerator-runtime","npm","^0.14.0","0.14.1"
"regenerator-transform","npm","^0.15.2","0.15.2"
"regex-parser","npm","^2.2.11","2.3.0"
"regexp.prototype.flags","npm","^1.5.1","1.5.2"
"regexp.prototype.flags","npm","^1.5.2","1.5.2"
"regexpp","npm","^3.1.0","3.2.0"
"regexpu-core","npm","^5.3.1","5.3.2"
"regjsparser","npm","^0.9.1","0.9.1"
"rehype-external-links","npm","^3.0.0","3.0.0"
"rehype-slug","npm","^6.0.0","6.0.0"
"relay-runtime","npm","12.0.0","12.0.0"
"remove-accents","npm","0.5.0","0.5.0"
"remove-trailing-slash","npm","^0.1.1","0.1.1"
"request","npm","^2.88.0","2.88.2"
"request","npm","2.88.0","2.88.0"
"request","npm","2.88.2","2.88.2"
"request-ip","npm","^3.3.0","3.3.0"
"request-promise-core","npm","1.1.4","1.1.4"
"request-promise-native","npm","^1.0.7","1.0.9"
"require-directory","npm","^2.1.1","2.1.1"
"require-from-string","npm","^2.0.2","2.0.2"
"require-in-the-middle","npm","^7.1.1","7.4.0"
"require-main-filename","npm","^2.0.0","2.0.0"
"requireindex","npm","^1.1.0","1.2.0"
"requires-port","npm","^1.0.0","1.0.0"
"resize-observer-polyfill","npm","^1.5.1","1.5.1"
"resolve","npm","^1.1.7","1.22.8"
"resolve","npm","^1.10.0","1.22.8"
"resolve","npm","^1.14.2","1.22.8"
"resolve","npm","^1.17.0","1.22.8"
"resolve","npm","^1.19.0","1.22.8"
"resolve","npm","^1.20.0","1.22.8"
"resolve","npm","^1.22.1","1.22.8"
"resolve","npm","^1.22.2","1.22.8"
"resolve","npm","^1.22.8","1.22.8"
"resolve","npm","^2.0.0-next.5","2.0.0-next.5"
"resolve","npm","~1.22.1","1.22.8"
"resolve","npm","1.17.0","1.17.0"
"resolve","patch","resolve@^1.1.7#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.10.0#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.14.2#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.17.0#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.19.0#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.20.0#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.22.1#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.22.2#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^1.22.8#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@^2.0.0-next.5#~builtin<compat/resolve>","2.0.0-next.5"
"resolve","patch","resolve@~1.22.1#~builtin<compat/resolve>","1.22.8"
"resolve","patch","resolve@1.17.0#~builtin<compat/resolve>","1.17.0"
"resolve-alpn","npm","^1.0.0","1.2.1"
"resolve-cwd","npm","^3.0.0","3.0.0"
"resolve-from","npm","^4.0.0","4.0.0"
"resolve-from","npm","^5.0.0","5.0.0"
"resolve-url-loader","npm","^5.0.0","5.0.0"
"resolve.exports","npm","^2.0.0","2.0.2"
"responselike","npm","^2.0.0","2.0.1"
"restore-cursor","npm","^3.1.0","3.1.0"
"restore-cursor","npm","^4.0.0","4.0.0"
"retry","npm","^0.12.0","0.12.0"
"reusify","npm","^1.0.4","1.0.4"
"rfdc","npm","^1.3.0","1.3.1"
"rimraf","npm","^3.0.2","3.0.2"
"rimraf","npm","^5.0.1","5.0.5"
"rimraf","npm","~2.4.0","2.4.5"
"rollup","npm","^2.35.1","2.79.1"
"rollup","npm","^3.2.5","3.29.4"
"rollup","npm","^3.26.0","3.29.4"
"rollup","npm","^3.27.1","3.29.4"
"rollup","npm","^4.0.2","4.17.2"
"rollup","npm","^4.13.0","4.17.2"
"rollup","npm","^4.20.0","4.24.0"
"rollup-plugin-bundle-size","npm","^1.0.3","1.0.3"
"rollup-plugin-esbuild","npm","^5.0.0","5.0.0"
"rollup-plugin-license","npm","^3.0.1","3.3.1"
"rollup-plugin-postcss","npm","^4.0.0","4.0.2"
"rollup-plugin-terser","npm","^7.0.2","7.0.2"
"rollup-plugin-ts","npm","^3.2.0","3.4.5"
"rollup-plugin-typescript2","npm","^0.29.0","0.29.0"
"rollup-plugin-visualizer","npm","^5.9.2","5.12.0"
"rollup-pluginutils","npm","^2.8.2","2.8.2"
"root","workspace",".","0.0.0-use.local"
"rrweb-cssom","npm","^0.6.0","0.6.0"
"run-applescript","npm","^5.0.0","5.0.0"
"run-applescript","npm","^7.0.0","7.0.0"
"run-async","npm","^2.4.0","2.4.1"
"run-async","npm","^3.0.0","3.0.0"
"run-parallel","npm","^1.1.9","1.2.0"
"rxjs","npm","^7.2.0","7.8.1"
"rxjs","npm","^7.5.1","7.8.1"
"rxjs","npm","^7.5.5","7.8.1"
"rxjs","npm","^7.8.1","7.8.1"
"sade","npm","^1.7.4","1.8.1"
"safe-array-concat","npm","^1.1.2","1.1.2"
"safe-buffer","npm","^5.0.1","5.2.1"
"safe-buffer","npm","^5.1.0","5.2.1"
"safe-buffer","npm","^5.1.2","5.2.1"
"safe-buffer","npm","~5.1.0","5.1.2"
"safe-buffer","npm","~5.1.1","5.1.2"
"safe-buffer","npm","~5.2.0","5.2.1"
"safe-buffer","npm","5.1.2","5.1.2"
"safe-buffer","npm","5.2.1","5.2.1"
"safe-identifier","npm","^0.4.2","0.4.2"
"safe-json-stringify","npm","~1","1.2.0"
"safe-regex-test","npm","^1.0.3","1.0.3"
"safe-stable-stringify","npm","^2.3.1","2.4.3"
"safer-buffer","npm","^2.0.2","2.1.2"
"safer-buffer","npm","^2.1.0","2.1.2"
"safer-buffer","npm",">= 2.1.2 < 3","2.1.2"
"safer-buffer","npm",">= 2.1.2 < 3.0.0","2.1.2"
"safer-buffer","npm","~2.1.0","2.1.2"
"sass-loader","npm","^13.2.2","13.3.3"
"saxes","npm","^3.1.9","3.1.11"
"saxes","npm","^6.0.0","6.0.0"
"scheduler","npm","^0.20.2","0.20.2"
"scheduler","npm","^0.23.2","0.23.2"
"scrypt-kdf","npm","^2.0.1","2.0.1"
"semver","npm","^5.5.0","5.7.2"
"semver","npm","^5.6.0","5.7.2"
"semver","npm","^5.7.1","5.7.2"
"semver","npm","^6.0.0","6.3.1"
"semver","npm","^6.3.0","6.3.1"
"semver","npm","^6.3.1","6.3.1"
"semver","npm","^7.2.1","7.6.0"
"semver","npm","^7.3.2","7.6.0"
"semver","npm","^7.3.5","7.6.0"
"semver","npm","^7.3.7","7.6.0"
"semver","npm","^7.5.2","7.6.0"
"semver","npm","^7.5.3","7.6.0"
"semver","npm","^7.5.4","7.6.0"
"semver","npm","^7.6.2","7.6.3"
"semver","npm","^7.6.3","7.6.3"
"semver","npm","~7.0.0","7.0.0"
"semver","npm","~7.5.4","7.5.4"
"semver","npm","2 || 3 || 4 || 5","5.7.2"
"semver","npm","7.3.4","7.3.4"
"semver-compare","npm","^1.0.0","1.0.0"
"send","npm","0.17.1","0.17.1"
"send","npm","0.18.0","0.18.0"
"send","npm","0.19.0","0.19.0"
"sentence-case","npm","^3.0.4","3.0.4"
"serialize-javascript","npm","^4.0.0","4.0.0"
"serve-static","npm","1.14.1","1.14.1"
"serve-static","npm","1.15.0","1.15.0"
"serve-static","npm","1.16.2","1.16.2"
"set-blocking","npm","^2.0.0","2.0.0"
"set-function-length","npm","^1.2.1","1.2.2"
"set-function-name","npm","^2.0.1","2.0.2"
"set-function-name","npm","^2.0.2","2.0.2"
"setimmediate","npm","^1.0.5","1.0.5"
"setprototypeof","npm","1.1.1","1.1.1"
"setprototypeof","npm","1.2.0","1.2.0"
"shallowequal","npm","^1.1.0","1.1.0"
"shallowequal","npm","1.1.0","1.1.0"
"shebang-command","npm","^1.2.0","1.2.0"
"shebang-command","npm","^2.0.0","2.0.0"
"shebang-regex","npm","^1.0.0","1.0.0"
"shebang-regex","npm","^3.0.0","3.0.0"
"shimmer","npm","^1.2.1","1.2.1"
"should","npm","^13.2.1","13.2.3"
"should-equal","npm","^2.0.0","2.0.0"
"should-format","npm","^3.0.3","3.0.3"
"should-type","npm","^1.3.0","1.4.0"
"should-type","npm","^1.4.0","1.4.0"
"should-type-adaptors","npm","^1.0.1","1.1.0"
"should-util","npm","^1.0.0","1.0.1"
"side-channel","npm","^1.0.4","1.0.6"
"side-channel","npm","^1.0.6","1.0.6"
"siginfo","npm","^2.0.0","2.0.0"
"signal-exit","npm","^3.0.0","3.0.7"
"signal-exit","npm","^3.0.2","3.0.7"
"signal-exit","npm","^3.0.3","3.0.7"
"signal-exit","npm","^3.0.7","3.0.7"
"signal-exit","npm","^4.0.1","4.1.0"
"signal-exit","npm","^4.1.0","4.1.0"
"signedsource","npm","^1.0.0","1.0.0"
"simple-string-table","npm","^1.0.0","1.0.0"
"simple-swizzle","npm","^0.2.2","0.2.2"
"simple-update-notifier","npm","^1.0.7","1.1.0"
"simple-websocket","npm","^9.0.0","9.1.0"
"sirv","npm","^2.0.4","2.0.4"
"sisteransi","npm","^1.0.5","1.0.5"
"skin-tone","npm","^2.0.0","2.0.0"
"slash","npm","^3.0.0","3.0.0"
"slice-ansi","npm","^3.0.0","3.0.0"
"slice-ansi","npm","^4.0.0","4.0.0"
"slugify","npm","^1.6.6","1.6.6"
"slugify","npm","~1.4.7","1.4.7"
"smart-buffer","npm","^4.2.0","4.2.0"
"smartwrap","npm","^2.0.2","2.0.2"
"snake-case","npm","^3.0.4","3.0.4"
"socks","npm","^2.7.1","2.8.3"
"socks-proxy-agent","npm","^8.0.3","8.0.3"
"sonner","npm","^1.5.0","1.5.0"
"sorted-array-functions","npm","^1.3.0","1.3.0"
"source-map","npm","^0.6.0","0.6.1"
"source-map","npm","^0.6.1","0.6.1"
"source-map","npm","^0.7.4","0.7.4"
"source-map","npm","~0.6.1","0.6.1"
"source-map","npm","0.6.1","0.6.1"
"source-map","npm","0.8.0-beta.0","0.8.0-beta.0"
"source-map-js","npm","^1.0.1","1.2.0"
"source-map-js","npm","^1.2.0","1.2.0"
"source-map-js","npm","^1.2.1","1.2.1"
"source-map-support","npm","~0.5.20","0.5.21"
"source-map-support","npm","0.5.13","0.5.13"
"sourcemap-codec","npm","^1.4.8","1.4.8"
"space-separated-tokens","npm","^2.0.0","2.0.2"
"spawndamnit","npm","^2.0.0","2.0.0"
"spdx-compare","npm","^1.0.0","1.0.0"
"spdx-correct","npm","^3.0.0","3.2.0"
"spdx-exceptions","npm","^2.1.0","2.5.0"
"spdx-expression-parse","npm","^3.0.0","3.0.1"
"spdx-expression-validate","npm","~2.0.0","2.0.0"
"spdx-license-ids","npm","^3.0.0","3.0.17"
"spdx-ranges","npm","^2.0.0","2.1.1"
"spdx-satisfies","npm","~5.0.1","5.0.1"
"split2","npm","^4.1.0","4.2.0"
"sponge-case","npm","^1.0.1","1.0.1"
"sprintf-js","npm","^1.1.3","1.1.3"
"sprintf-js","npm","~1.0.2","1.0.3"
"sqlstring","npm","2.3.3","2.3.3"
"sshpk","npm","^1.7.0","1.18.0"
"ssri","npm","^10.0.0","10.0.6"
"stable","npm","^0.1.8","0.1.8"
"stack-trace","npm","^0.0.10","0.0.10"
"stack-trace","npm","0.0.x","0.0.10"
"stack-utils","npm","^2.0.3","2.0.6"
"stackback","npm","0.0.2","0.0.2"
"standard-as-callback","npm","^2.1.0","2.1.0"
"statuses","npm","^2.0.1","2.0.1"
"statuses","npm",">= 1.5.0 < 2","1.5.0"
"statuses","npm","~1.5.0","1.5.0"
"statuses","npm","2.0.1","2.0.1"
"std-env","npm","^3.3.3","3.7.0"
"std-env","npm","^3.7.0","3.7.0"
"stdin-discarder","npm","^0.1.0","0.1.0"
"stealthy-require","npm","^1.1.1","1.1.1"
"stickyfill","npm","^1.1.1","1.1.1"
"stop-iteration-iterator","npm","^1.0.0","1.0.0"
"store2","npm","^2.14.2","2.14.3"
"storybook","npm","^8.3.5","8.3.5"
"stream-transform","npm","^2.1.3","2.1.3"
"streamsearch","npm","^1.1.0","1.1.0"
"strict-event-emitter","npm","^0.5.1","0.5.1"
"string_decoder","npm","^1.1.1","1.3.0"
"string_decoder","npm","~0.10.x","0.10.31"
"string_decoder","npm","~1.1.1","1.1.1"
"string-argv","npm","~0.3.1","0.3.2"
"string-argv","npm","0.3.1","0.3.1"
"string-hash","npm","^1.1.1","1.1.3"
"string-length","npm","^4.0.1","4.0.2"
"string-width","npm","^4.0.0","4.2.3"
"string-width","npm","^4.1.0","4.2.3"
"string-width","npm","^4.2.0","4.2.3"
"string-width","npm","^4.2.2","4.2.3"
"string-width","npm","^4.2.3","4.2.3"
"string-width","npm","^5.0.1","5.1.2"
"string-width","npm","^5.1.2","5.1.2"
"string-width-cjs","npm","string-width@^4.2.0","4.2.3"
"string.prototype.matchall","npm","^4.0.10","4.0.11"
"string.prototype.trim","npm","^1.2.9","1.2.9"
"string.prototype.trimend","npm","^1.0.8","1.0.8"
"string.prototype.trimstart","npm","^1.0.8","1.0.8"
"stringify-object","npm","3.3.0","3.3.0"
"strip-ansi","npm","^3.0.0","3.0.1"
"strip-ansi","npm","^6.0.0","6.0.1"
"strip-ansi","npm","^6.0.1","6.0.1"
"strip-ansi","npm","^7.0.1","7.1.0"
"strip-ansi-cjs","npm","strip-ansi@^6.0.1","6.0.1"
"strip-bom","npm","^3.0.0","3.0.0"
"strip-bom","npm","^4.0.0","4.0.0"
"strip-eof","npm","^1.0.0","1.0.0"
"strip-final-newline","npm","^2.0.0","2.0.0"
"strip-final-newline","npm","^3.0.0","3.0.0"
"strip-indent","npm","^3.0.0","3.0.0"
"strip-indent","npm","^4.0.0","4.0.0"
"strip-json-comments","npm","^3.1.0","3.1.1"
"strip-json-comments","npm","^3.1.1","3.1.1"
"strip-literal","npm","^1.0.1","1.3.0"
"stripe","npm","^15.5.0","15.12.0"
"strnum","npm","^1.0.5","1.0.5"
"style-inject","npm","^0.3.0","0.3.0"
"style-loader","npm","^3.3.2","3.3.4"
"styled-components","npm","^6.0.7","6.1.13"
"stylehacks","npm","^5.1.1","5.1.1"
"stylis","npm","4.3.2","4.3.2"
"sucrase","npm","^3.20.3","3.35.0"
"sucrase","npm","^3.32.0","3.35.0"
"superagent","npm","^3.8.3","3.8.3"
"supertest","npm","^4.0.2","4.0.2"
"supports-color","npm","^2.0.0","2.0.0"
"supports-color","npm","^5.3.0","5.5.0"
"supports-color","npm","^5.5.0","5.5.0"
"supports-color","npm","^7.0.0","7.2.0"
"supports-color","npm","^7.1.0","7.2.0"
"supports-color","npm","^8.0.0","8.1.1"
"supports-color","npm","^8.1.0","8.1.1"
"supports-color","npm","~8.1.1","8.1.1"
"supports-color","npm","8.1.1","8.1.1"
"supports-hyperlinks","npm","^2.1.0","2.3.0"
"supports-preserve-symlinks-flag","npm","^1.0.0","1.0.0"
"svg-parser","npm","^2.0.4","2.0.4"
"svgo","npm","^2.7.0","2.8.0"
"svgo","npm","^3.0.2","3.2.0"
"swagger-inline","npm","^6.1.0","6.1.1"
"swagger2openapi","npm","^7.0.8","7.0.8"
"swap-case","npm","^2.0.2","2.0.2"
"symbol-tree","npm","^3.2.2","3.2.4"
"symbol-tree","npm","^3.2.4","3.2.4"
"synchronous-promise","npm","^2.0.15","2.0.17"
"table","npm","^6.0.9","6.8.2"
"tailwind-merge","npm","^2.2.1","2.3.0"
"tailwindcss","npm","^3.3.6","3.4.3"
"tailwindcss","npm","^3.4.1","3.4.3"
"tailwindcss","npm","^3.4.3","3.4.3"
"tailwindcss-animate","npm","^1.0.6","1.0.7"
"tar","npm","^6.1.11","6.2.1"
"tar","npm","^6.1.2","6.2.1"
"tarn","npm","^3.0.2","3.0.2"
"telejson","npm","^7.2.0","7.2.0"
"term-size","npm","^2.1.0","2.2.1"
"terser","npm","^5.0.0","5.31.0"
"terser","npm","^5.7.0","5.31.0"
"test-exclude","npm","^6.0.0","6.0.0"
"text-hex","npm","1.0.x","1.0.0"
"text-table","npm","^0.2.0","0.2.0"
"thenify","npm",">= 3.1.0 < 4","3.3.1"
"thenify-all","npm","^1.0.0","1.6.0"
"through","npm","^2.3.6","2.3.8"
"through","npm","^2.3.8","2.3.8"
"through","npm",">=2.2.7 <3","2.3.8"
"through2","npm","^2.0.1","2.0.5"
"tildify","npm","2.0.0","2.0.0"
"tiny-glob","npm","^0.2.8","0.2.9"
"tiny-invariant","npm","^1.3.1","1.3.3"
"tiny-invariant","npm","^1.3.3","1.3.3"
"tinybench","npm","^2.5.0","2.8.0"
"tinybench","npm","^2.9.0","2.9.0"
"tinyexec","npm","^0.3.0","0.3.0"
"tinyexec","npm","^0.3.1","0.3.1"
"tinypool","npm","^0.5.0","0.5.0"
"tinypool","npm","^1.0.0","1.0.1"
"tinypool","npm","^1.0.1","1.0.1"
"tinyrainbow","npm","^1.2.0","1.2.0"
"tinyspy","npm","^2.1.1","2.2.1"
"tinyspy","npm","^3.0.0","3.0.2"
"tinyspy","npm","^3.0.2","3.0.2"
"title-case","npm","^3.0.3","3.0.3"
"titleize","npm","^3.0.0","3.0.0"
"tmp","npm","^0.0.33","0.0.33"
"tmpl","npm","1.0.5","1.0.5"
"to-fast-properties","npm","^2.0.0","2.0.0"
"to-regex-range","npm","^5.0.1","5.0.1"
"toggle-selection","npm","^1.0.6","1.0.6"
"toidentifier","npm","1.0.0","1.0.0"
"toidentifier","npm","1.0.1","1.0.1"
"totalist","npm","^3.0.0","3.0.1"
"touch","npm","^3.1.0","3.1.0"
"tough-cookie","npm","^2.3.3","2.5.0"
"tough-cookie","npm","^3.0.1","3.0.1"
"tough-cookie","npm","^4.1.2","4.1.4"
"tough-cookie","npm","~2.4.3","2.4.3"
"tough-cookie","npm","~2.5.0","2.5.0"
"tr46","npm","^1.0.1","1.0.1"
"tr46","npm","^4.1.1","4.1.1"
"tr46","npm","~0.0.3","0.0.3"
"tree-kill","npm","^1.2.2","1.2.2"
"trim-newlines","npm","^3.0.0","3.0.1"
"triple-beam","npm","^1.3.0","1.4.1"
"ts-api-utils","npm","^1.0.1","1.3.0"
"ts-clone-node","npm","^3.0.0","3.0.0"
"ts-dedent","npm","^2.0.0","2.2.0"
"ts-dedent","npm","^2.2.0","2.2.0"
"ts-dedent","npm","2.2.0","2.2.0"
"ts-interface-checker","npm","^0.1.9","0.1.13"
"ts-jest","npm","^29.1.0","29.2.5"
"ts-jest","npm","^29.1.1","29.1.2"
"ts-node","npm","^10.9.1","10.9.2"
"tsc-alias","npm","^1.8.6","1.8.8"
"tsc-alias","npm","^1.8.7","1.8.8"
"tsconfig-paths","npm","^4.2.0","4.2.0"
"tsconfig-paths","npm","4.2.0","4.2.0"
"tslib","npm","^1","1.14.1"
"tslib","npm","^1.11.1","1.14.1"
"tslib","npm","^1.8.1","1.14.1"
"tslib","npm","^2.0.0","2.6.2"
"tslib","npm","^2.0.1","2.6.2"
"tslib","npm","^2.0.3","2.6.2"
"tslib","npm","^2.1.0","2.6.2"
"tslib","npm","^2.3.1","2.6.2"
"tslib","npm","^2.4.0","2.6.2"
"tslib","npm","^2.6.1","2.6.2"
"tslib","npm","^2.6.2","2.6.2"
"tslib","npm","~2.6.0","2.6.3"
"tslib","npm","2.0.1","2.0.1"
"tslib","npm","2.6.2","2.6.2"
"tsscmp","npm","1.0.6","1.0.6"
"tsup","npm","^7.1.0","7.2.0"
"tsup","npm","^8.0.1","8.0.2"
"tsup","npm","^8.0.2","8.0.2"
"tsup","npm","7.1.0","7.1.0"
"tsup","npm","8.0.1","8.0.1"
"tsutils","npm","^3.21.0","3.21.0"
"tty-table","npm","^4.1.5","4.2.3"
"tunnel-agent","npm","^0.6.0","0.6.0"
"turbo","npm","^1.6.3","1.13.3"
"turbo-darwin-64","npm","1.13.3","1.13.3"
"turbo-darwin-arm64","npm","1.13.3","1.13.3"
"turbo-linux-64","npm","1.13.3","1.13.3"
"turbo-linux-arm64","npm","1.13.3","1.13.3"
"turbo-windows-64","npm","1.13.3","1.13.3"
"turbo-windows-arm64","npm","1.13.3","1.13.3"
"tweetnacl","npm","^0.14.3","0.14.5"
"tweetnacl","npm","~0.14.0","0.14.5"
"type-check","npm","^0.4.0","0.4.0"
"type-check","npm","~0.3.2","0.3.2"
"type-check","npm","~0.4.0","0.4.0"
"type-detect","npm","^4.0.0","4.0.8"
"type-detect","npm","^4.0.8","4.0.8"
"type-detect","npm","4.0.8","4.0.8"
"type-fest","npm","^0.13.1","0.13.1"
"type-fest","npm","^0.20.2","0.20.2"
"type-fest","npm","^0.21.3","0.21.3"
"type-fest","npm","^0.6.0","0.6.0"
"type-fest","npm","^0.8.1","0.8.1"
"type-fest","npm","^1.0.1","1.4.0"
"type-fest","npm","^2.19.0","2.19.0"
"type-fest","npm","^3.0.0","3.13.1"
"type-fest","npm","^4.9.0","4.18.2"
"type-fest","npm","~2.19","2.19.0"
"type-is","npm","^1.6.4","1.6.18"
"type-is","npm","~1.6.17","1.6.18"
"type-is","npm","~1.6.18","1.6.18"
"typed-array-buffer","npm","^1.0.2","1.0.2"
"typed-array-byte-length","npm","^1.0.1","1.0.1"
"typed-array-byte-offset","npm","^1.0.2","1.0.2"
"typed-array-length","npm","^1.0.6","1.0.6"
"typedarray","npm","^0.0.6","0.0.6"
"typedarray-to-buffer","npm","^3.1.5","3.1.5"
"typedarray-to-buffer","npm","~3.1.5","3.1.5"
"typescript","npm","^4.1.3","4.9.5"
"typescript","npm","^5.1.6","5.4.5"
"typescript","npm","^5.3.3","5.4.5"
"typescript","npm","^5.6.2","5.6.2"
"typescript","npm","4.9.5","4.9.5"
"typescript","npm","5.1.6","5.1.6"
"typescript","npm","5.2.2","5.2.2"
"typescript","npm","5.3.3","5.3.3"
"typescript","patch","typescript@^4.1.3#~builtin<compat/typescript>","4.9.5"
"typescript","patch","typescript@^5.1.6#~builtin<compat/typescript>","5.4.5"
"typescript","patch","typescript@^5.3.3#~builtin<compat/typescript>","5.4.5"
"typescript","patch","typescript@^5.6.2#~builtin<compat/typescript>","5.6.2"
"typescript","patch","typescript@4.9.5#~builtin<compat/typescript>","4.9.5"
"typescript","patch","typescript@5.1.6#~builtin<compat/typescript>","5.1.6"
"typescript","patch","typescript@5.2.2#~builtin<compat/typescript>","5.2.2"
"typescript","patch","typescript@5.3.3#~builtin<compat/typescript>","5.3.3"
"ua-parser-js","npm","^1.0.35","1.0.37"
"ufo","npm","^1.5.3","1.5.3"
"uglify-js","npm","^3.1.4","3.17.4"
"uid-safe","npm","~2.1.5","2.1.5"
"ulid","npm","^2.3.0","2.3.0"
"umzug","npm","3.3.1","3.3.1"
"unbox-primitive","npm","^1.0.2","1.0.2"
"unc-path-regex","npm","^0.1.2","0.1.2"
"undefsafe","npm","^2.0.5","2.0.5"
"undici-types","npm","~5.26.4","5.26.5"
"undici-types","npm","~6.19.2","6.19.8"
"unicode-canonical-property-names-ecmascript","npm","^2.0.0","2.0.0"
"unicode-emoji-modifier-base","npm","^1.0.0","1.0.0"
"unicode-match-property-ecmascript","npm","^2.0.0","2.0.0"
"unicode-match-property-value-ecmascript","npm","^2.1.0","2.1.0"
"unicode-property-aliases-ecmascript","npm","^2.0.0","2.1.0"
"unique-filename","npm","^3.0.0","3.0.0"
"unique-slug","npm","^4.0.0","4.0.0"
"unique-string","npm","^2.0.0","2.0.0"
"unique-string","npm","^3.0.0","3.0.0"
"unist-util-is","npm","^6.0.0","6.0.0"
"unist-util-visit","npm","^5.0.0","5.0.0"
"unist-util-visit-parents","npm","^6.0.0","6.0.1"
"universalify","npm","^0.1.0","0.1.2"
"universalify","npm","^0.2.0","0.2.0"
"universalify","npm","^2.0.0","2.0.1"
"unix-crypt-td-js","npm","1.1.4","1.1.4"
"unpipe","npm","~1.0.0","1.0.0"
